country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
France,2010,female,35-54 years,1074,8736585,12.29,France2010,0.8809999999999999,"2,642,609,548,930",44747,Generation X
France,2010,male,15-24 years,385,3937209,9.78,France2010,0.8809999999999999,"2,642,609,548,930",44747,Millenials
France,2010,female,25-34 years,177,3906931,4.53,France2010,0.8809999999999999,"2,642,609,548,930",44747,Generation X
France,2010,female,15-24 years,117,3823806,3.06,France2010,0.8809999999999999,"2,642,609,548,930",44747,Millenials
France,2010,male,5-14 years,23,3947453,0.58,France2010,0.8809999999999999,"2,642,609,548,930",44747,Generation Z
France,2010,female,5-14 years,17,3763028,0.45,France2010,0.8809999999999999,"2,642,609,548,930",44747,Generation Z
France,2011,male,75+ years,1423,2127014,66.9,France2011,0.884,"2,861,408,170,265",48217,Silent
France,2011,male,35-54 years,3151,8492211,37.1,France2011,0.884,"2,861,408,170,265",48217,Generation X
France,2011,male,55-74 years,2048,6298402,32.52,France2011,0.884,"2,861,408,170,265",48217,Boomers
France,2011,male,25-34 years,778,3844358,20.24,France2011,0.884,"2,861,408,170,265",48217,Millenials
France,2011,female,75+ years,453,3588632,12.62,France2011,0.884,"2,861,408,170,265",48217,Silent
France,2011,female,55-74 years,846,6902929,12.26,France2011,0.884,"2,861,408,170,265",48217,Boomers
France,2011,female,35-54 years,1011,8695673,11.63,France2011,0.884,"2,861,408,170,265",48217,Generation X
France,2011,male,15-24 years,367,3914976,9.37,France2011,0.884,"2,861,408,170,265",48217,Millenials
France,2011,female,25-34 years,171,3930109,4.35,France2011,0.884,"2,861,408,170,265",48217,Millenials
France,2011,female,15-24 years,124,3794959,3.27,France2011,0.884,"2,861,408,170,265",48217,Millenials
France,2011,male,5-14 years,23,3969371,0.58,France2011,0.884,"2,861,408,170,265",48217,Generation Z
France,2011,female,5-14 years,13,3786009,0.34,France2011,0.884,"2,861,408,170,265",48217,Generation Z
France,2012,male,75+ years,1415,2168819,65.24,France2012,0.8859999999999999,"2,683,825,225,093",45002,Silent
France,2012,male,35-54 years,2903,8465545,34.29,France2012,0.8859999999999999,"2,683,825,225,093",45002,Generation X
France,2012,male,55-74 years,1939,6408537,30.26,France2012,0.8859999999999999,"2,683,825,225,093",45002,Boomers
France,2012,male,25-34 years,688,3856840,17.84,France2012,0.8859999999999999,"2,683,825,225,093",45002,Millenials
France,2012,female,75+ years,459,3626173,12.66,France2012,0.8859999999999999,"2,683,825,225,093",45002,Silent
France,2012,female,55-74 years,767,7023009,10.92,France2012,0.8859999999999999,"2,683,825,225,093",45002,Boomers
France,2012,female,35-54 years,891,8655592,10.29,France2012,0.8859999999999999,"2,683,825,225,093",45002,Generation X
France,2012,male,15-24 years,359,3900107,9.2,France2012,0.8859999999999999,"2,683,825,225,093",45002,Millenials
France,2012,female,25-34 years,183,3948305,4.63,France2012,0.8859999999999999,"2,683,825,225,093",45002,Millenials
France,2012,female,15-24 years,106,3776265,2.81,France2012,0.8859999999999999,"2,683,825,225,093",45002,Millenials
France,2012,male,5-14 years,22,3995444,0.55,France2012,0.8859999999999999,"2,683,825,225,093",45002,Generation Z
France,2012,female,5-14 years,11,3813821,0.29,France2012,0.8859999999999999,"2,683,825,225,093",45002,Generation Z
France,2013,male,75+ years,1342,2201053,60.97,France2013,0.887,"2,811,077,725,704",46922,Silent
France,2013,male,35-54 years,2852,8444516,33.77,France2013,0.887,"2,811,077,725,704",46922,Generation X
France,2013,male,55-74 years,2003,6526578,30.69,France2013,0.887,"2,811,077,725,704",46922,Boomers
France,2013,male,25-34 years,700,3873724,18.07,France2013,0.887,"2,811,077,725,704",46922,Millenials
France,2013,female,75+ years,426,3642541,11.7,France2013,0.887,"2,811,077,725,704",46922,Silent
France,2013,female,55-74 years,816,7157766,11.4,France2013,0.887,"2,811,077,725,704",46922,Boomers
France,2013,female,35-54 years,846,8632938,9.8,France2013,0.887,"2,811,077,725,704",46922,Generation X
France,2013,male,15-24 years,310,3849077,8.05,France2013,0.887,"2,811,077,725,704",46922,Millenials
France,2013,female,25-34 years,160,3972053,4.03,France2013,0.887,"2,811,077,725,704",46922,Millenials
France,2013,female,15-24 years,116,3728182,3.11,France2013,0.887,"2,811,077,725,704",46922,Millenials
France,2013,male,5-14 years,18,4032157,0.45,France2013,0.887,"2,811,077,725,704",46922,Generation Z
France,2013,female,5-14 years,11,3849484,0.29,France2013,0.887,"2,811,077,725,704",46922,Generation Z
France,2014,male,75+ years,1324,2243922,59.0,France2014,0.888,"2,852,165,760,630",47318,Silent
France,2014,male,35-54 years,2536,8426009,30.1,France2014,0.888,"2,852,165,760,630",47318,Generation X
France,2014,male,55-74 years,1825,6655516,27.42,France2014,0.888,"2,852,165,760,630",47318,Boomers
France,2014,male,25-34 years,680,3877350,17.54,France2014,0.888,"2,852,165,760,630",47318,Millenials
France,2014,female,75+ years,424,3677450,11.53,France2014,0.888,"2,852,165,760,630",47318,Silent
France,2014,female,55-74 years,744,7300857,10.19,France2014,0.888,"2,852,165,760,630",47318,Boomers
France,2014,female,35-54 years,778,8608404,9.04,France2014,0.888,"2,852,165,760,630",47318,Generation X
France,2014,male,15-24 years,282,3841223,7.34,France2014,0.888,"2,852,165,760,630",47318,Millenials
France,2014,female,25-34 years,170,3985618,4.27,France2014,0.888,"2,852,165,760,630",47318,Millenials
France,2014,female,15-24 years,92,3711936,2.48,France2014,0.888,"2,852,165,760,630",47318,Millenials
France,2014,male,5-14 years,14,4069116,0.34,France2014,0.888,"2,852,165,760,630",47318,Generation Z
France,2014,female,5-14 years,12,3878553,0.31,France2014,0.888,"2,852,165,760,630",47318,Generation Z
Argentina,2010,male,75+ years,206,657096,31.35,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
Argentina,2010,male,15-24 years,683,3455127,19.77,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Millenials
Argentina,2010,male,25-34 years,485,3237957,14.98,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
Argentina,2010,male,55-74 years,397,2740656,14.49,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
Argentina,2010,male,35-54 years,573,4648068,12.33,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
Argentina,2010,female,15-24 years,150,3358103,4.47,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Millenials
Argentina,2010,female,35-54 years,162,4804030,3.37,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
Argentina,2010,female,25-34 years,101,3210247,3.15,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
Argentina,2010,female,55-74 years,99,3212253,3.08,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
Argentina,2010,female,75+ years,34,1234182,2.75,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
Argentina,2010,male,5-14 years,33,3570316,0.92,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation Z
Argentina,2010,female,5-14 years,20,3450419,0.58,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation Z
Argentina,2011,male,75+ years,178,674738,26.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
Argentina,2011,male,15-24 years,693,3471151,19.96,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,male,25-34 years,510,3258804,15.65,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,male,55-74 years,416,2788575,14.92,Argentina2011,0.818,"530,163,281,575",13946,Boomers
Argentina,2011,male,35-54 years,504,4738525,10.64,Argentina2011,0.818,"530,163,281,575",13946,Generation X
Argentina,2011,female,15-24 years,172,3372659,5.1,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,female,35-54 years,157,4893085,3.21,Argentina2011,0.818,"530,163,281,575",13946,Generation X
Argentina,2011,female,25-34 years,102,3224774,3.16,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,female,55-74 years,93,3268753,2.85,Argentina2011,0.818,"530,163,281,575",13946,Boomers
Argentina,2011,female,75+ years,30,1260121,2.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
Argentina,2011,female,5-14 years,29,3472180,0.84,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
Argentina,2011,male,5-14 years,28,3592374,0.78,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
Argentina,2012,male,75+ years,225,688560,32.68,Argentina2012,0.831,"545,982,375,701",14203,Silent
Argentina,2012,male,15-24 years,745,3480902,21.4,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,male,25-34 years,616,3268154,18.85,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,male,55-74 years,451,2839783,15.88,Argentina2012,0.831,"545,982,375,701",14203,Boomers
Argentina,2012,male,35-54 years,554,4841057,11.44,Argentina2012,0.831,"545,982,375,701",14203,Generation X
Argentina,2012,female,15-24 years,204,3380770,6.03,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,female,35-54 years,164,4993138,3.28,Argentina2012,0.831,"545,982,375,701",14203,Generation X
Argentina,2012,female,55-74 years,108,3328463,3.24,Argentina2012,0.831,"545,982,375,701",14203,Boomers
Argentina,2012,female,25-34 years,102,3228400,3.16,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,female,75+ years,33,1282726,2.57,Argentina2012,0.831,"545,982,375,701",14203,Silent
Argentina,2012,male,5-14 years,29,3615254,0.8,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
Argentina,2012,female,5-14 years,17,3494571,0.49,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
Argentina,2013,male,75+ years,168,699046,24.03,Argentina2013,0.833,"552,025,140,252",14206,Silent
Argentina,2013,male,15-24 years,696,3486661,19.96,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,male,25-34 years,499,3271373,15.25,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,male,55-74 years,398,2894129,13.75,Argentina2013,0.833,"552,025,140,252",14206,Boomers
Argentina,2013,male,35-54 years,604,4950850,12.2,Argentina2013,0.833,"552,025,140,252",14206,Generation X
Argentina,2013,female,15-24 years,167,3384642,4.93,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,female,25-34 years,102,3226464,3.16,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,female,35-54 years,157,5099167,3.08,Argentina2013,0.833,"552,025,140,252",14206,Generation X
Argentina,2013,female,55-74 years,102,3390673,3.01,Argentina2013,0.833,"552,025,140,252",14206,Boomers
Argentina,2013,female,75+ years,29,1303352,2.23,Argentina2013,0.833,"552,025,140,252",14206,Silent
Argentina,2013,female,5-14 years,32,3515742,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
Argentina,2013,male,5-14 years,33,3637026,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
Argentina,2014,male,75+ years,192,706897,27.16,Argentina2014,0.836,"526,319,673,732",13400,Silent
Argentina,2014,male,15-24 years,738,3492454,21.13,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,male,25-34 years,531,3276955,16.2,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,male,55-74 years,405,2951616,13.72,Argentina2014,0.836,"526,319,673,732",13400,Boomers
Argentina,2014,male,35-54 years,644,5060862,12.73,Argentina2014,0.836,"526,319,673,732",13400,Generation X
Argentina,2014,female,15-24 years,204,3388324,6.02,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,female,35-54 years,196,5203634,3.77,Argentina2014,0.836,"526,319,673,732",13400,Generation X
Argentina,2014,female,25-34 years,118,3227239,3.66,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,female,55-74 years,109,3454994,3.15,Argentina2014,0.836,"526,319,673,732",13400,Boomers
Argentina,2014,female,75+ years,25,1323654,1.89,Argentina2014,0.836,"526,319,673,732",13400,Silent
Argentina,2014,female,5-14 years,35,3533961,0.99,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
Argentina,2014,male,5-14 years,34,3655965,0.93,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
Turkmenistan,2010,male,25-34 years,40,419805,9.53,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
Turkmenistan,2010,male,15-24 years,42,554957,7.57,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Millenials
Turkmenistan,2010,male,75+ years,2,29510,6.78,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
Turkmenistan,2010,male,35-54 years,35,559144,6.26,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
Turkmenistan,2010,male,55-74 years,10,178934,5.59,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
Turkmenistan,2010,female,15-24 years,22,547882,4.02,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Millenials
Turkmenistan,2010,female,25-34 years,9,424446,2.12,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
Turkmenistan,2010,female,35-54 years,9,601270,1.5,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
Turkmenistan,2010,female,5-14 years,5,477152,1.05,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation Z
Turkmenistan,2010,female,55-74 years,2,217434,0.92,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
Turkmenistan,2010,male,5-14 years,2,488434,0.41,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation Z
Turkmenistan,2010,female,75+ years,0,52217,0.0,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
Turkmenistan,2011,male,35-54 years,33,572095,5.77,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation X
Turkmenistan,2011,male,15-24 years,27,554571,4.87,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
Turkmenistan,2011,male,25-34 years,20,432553,4.62,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
Turkmenistan,2011,male,55-74 years,8,186985,4.28,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Boomers
Turkmenistan,2011,female,15-24 years,20,546522,3.66,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
Turkmenistan,2011,male,75+ years,1,31435,3.18,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Silent
Turkmenistan,2011,female,55-74 years,5,228201,2.19,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Boomers
Turkmenistan,2011,female,35-54 years,8,613486,1.3,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation X
Turkmenistan,2011,female,25-34 years,5,437221,1.14,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
Turkmenistan,2011,male,5-14 years,2,490065,0.41,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation Z
Turkmenistan,2011,female,5-14 years,1,478619,0.21,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation Z
Turkmenistan,2011,female,75+ years,0,54342,0.0,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Silent
Turkmenistan,2012,male,35-54 years,39,584037,6.68,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation X
Turkmenistan,2012,male,15-24 years,35,547952,6.39,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
Turkmenistan,2012,male,25-34 years,23,444997,5.17,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
Turkmenistan,2012,female,15-24 years,18,539169,3.34,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
Turkmenistan,2012,male,75+ years,1,33321,3.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Silent
Turkmenistan,2012,male,55-74 years,5,195269,2.56,Turkmenistan2012,0.677,"35,164,210,526",7498,Boomers
Turkmenistan,2012,female,25-34 years,9,449631,2.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
Turkmenistan,2012,female,35-54 years,4,624535,0.64,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation X
Turkmenistan,2012,female,5-14 years,2,481962,0.41,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation Z
Turkmenistan,2012,male,5-14 years,2,493572,0.41,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation Z
Turkmenistan,2012,female,55-74 years,0,239090,0.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Boomers
Turkmenistan,2012,female,75+ years,0,56523,0.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Silent
Turkmenistan,2013,male,35-54 years,28,595499,4.7,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation X
Turkmenistan,2013,male,25-34 years,21,457380,4.59,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
Turkmenistan,2013,male,15-24 years,19,537146,3.54,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
Turkmenistan,2013,female,15-24 years,16,527829,3.03,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
Turkmenistan,2013,male,75+ years,1,34794,2.87,Turkmenistan2013,0.682,"39,197,543,860",8255,Silent
Turkmenistan,2013,male,55-74 years,4,204156,1.96,Turkmenistan2013,0.682,"39,197,543,860",8255,Boomers
Turkmenistan,2013,female,25-34 years,8,461848,1.73,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
Turkmenistan,2013,female,35-54 years,3,634920,0.47,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation X
Turkmenistan,2013,female,55-74 years,1,250752,0.4,Turkmenistan2013,0.682,"39,197,543,860",8255,Boomers
Turkmenistan,2013,female,5-14 years,0,486814,0.0,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation Z
Turkmenistan,2013,female,75+ years,0,58313,0.0,Turkmenistan2013,0.682,"39,197,543,860",8255,Silent
Turkmenistan,2013,male,5-14 years,0,498604,0.0,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation Z
Turkmenistan,2014,male,35-54 years,39,607630,6.42,Turkmenistan2014,0.688,"43,524,210,526",9046,Generation X
Turkmenistan,2014,male,25-34 years,23,470459,4.89,Turkmenistan2014,0.688,"43,524,210,526",9046,Millenials
Turkmenistan,2014,female,15-24 years,23,515853,4.46,Turkmenistan2014,0.688,"43,524,210,526",9046,Millenials
Turkmenistan,2014,male,15-24 years,20,525603,3.81,Turkmenistan2014,0.688,"43,524,210,526",9046,Millenials
Turkmenistan,2014,male,55-74 years,7,214266,3.27,Turkmenistan2014,0.688,"43,524,210,526",9046,Boomers
Turkmenistan,2014,female,25-34 years,14,474487,2.95,Turkmenistan2014,0.688,"43,524,210,526",9046,Millenials
Turkmenistan,2014,female,55-74 years,3,264297,1.14,Turkmenistan2014,0.688,"43,524,210,526",9046,Boomers
Turkmenistan,2014,female,35-54 years,4,645711,0.62,Turkmenistan2014,0.688,"43,524,210,526",9046,Generation X
Turkmenistan,2014,male,5-14 years,3,505170,0.59,Turkmenistan2014,0.688,"43,524,210,526",9046,Generation Z
Turkmenistan,2014,female,5-14 years,0,493148,0.0,Turkmenistan2014,0.688,"43,524,210,526",9046,Generation Z
Turkmenistan,2014,female,75+ years,0,59137,0.0,Turkmenistan2014,0.688,"43,524,210,526",9046,Silent
Turkmenistan,2014,male,75+ years,0,35466,0.0,Turkmenistan2014,0.688,"43,524,210,526",9046,Silent
Cuba,2010,male,75+ years,206,263320,78.23,Cuba2010,0.778,"64,328,000,000",5997,Silent
Cuba,2010,male,55-74 years,374,972763,38.45,Cuba2010,0.778,"64,328,000,000",5997,Silent
Cuba,2010,male,35-54 years,476,1899890,25.05,Cuba2010,0.778,"64,328,000,000",5997,Generation X
Cuba,2010,male,25-34 years,102,710089,14.36,Cuba2010,0.778,"64,328,000,000",5997,Generation X
Cuba,2010,female,55-74 years,142,1005594,14.12,Cuba2010,0.778,"64,328,000,000",5997,Silent
